gameID,TeamID,teamName,League,Season,Date,Time,Location,goalsScored,goalsCondeced,xGoals,shots,shotsOnTarget,deep,ppda,fouls,corners,yellowCards,redCards,result,probWin,HTGoals,managerStintID,managerName,nationality,club,from,until,durationInDays 
142,84,Swansea,Premier League,2015,26/09/2015,18:00:00,a,1,3,1.419620037,11,4,4,11.1111002,14,3,1,0,L,0.321700007,0,137,Garry Monk,England,Swansea,04-Feb-14,09-Dec-15,673
143,85,Stoke,Premier League,2015,26/09/2015,18:00:00,h,2,1,1.944829941,8,5,3,10.42860031,13,3,1,0,W,0.673399985,1,118,Mark Hughes,Wales,Stoke,30-May-13,06-Jan-18,1682
143,73,Bournemouth,Premier League,2015,26/09/2015,18:00:00,a,1,2,0.871677995,12,6,8,9.949999809,11,7,0,0,L,0.108499996,0,13,Eddie Howe,England,Bournemouth,12-Oct-12,01-Aug-20,2850
144,75,Leicester,Premier League,2015,26/09/2015,18:00:00,h,2,5,1.385159969,16,7,8,10.33329964,9,6,1,0,L,0.051800001,1,70,Claudio Ranieri,Italy,Leicester,13-Jul-15,23-Feb-17,591
144,83,Arsenal,Premier League,2015,26/09/2015,18:00:00,a,5,2,3.896229982,27,12,17,6.772699833,12,5,1,0,W,0.859399974,2,4,Arsene Wenger,France,Arsenal,01-Oct-96,13-May-18,7894
145,87,Liverpool,Premier League,2015,26/09/2015,18:00:00,h,3,2,1.783310056,21,12,11,7.413799763,8,11,0,0,W,0.595099986,1,76,Brendan Rodgers,Northern Ireland,Liverpool,01-Jun-12,04-Oct-15,1220
145,71,Aston Villa,Premier League,2015,26/09/2015,18:00:00,a,2,3,0.892054021,10,4,2,26.41670036,13,1,0,0,L,0.160500005,0,11,Tim Sherwood,England,Aston Villa,14-Feb-15,25-Oct-15,253
146,77,Sunderland,Premier League,2015,26/09/2015,18:00:00,a,0,3,0.832139015,9,4,1,22,17,2,3,0,L,0.0177,0,122,Dick Advocaat,Netherlands,Sunderland,17-Mar-15,04-Oct-15,201
146,89,Manchester United,Premier League,2015,26/09/2015,18:00:00,h,3,0,2.897099972,12,7,6,6.428599834,12,5,0,0,W,0.891799986,1,83,Louis van Gaal,Netherlands,Manchester United,14-Jul-14,23-May-16,679
147,81,West Ham,Premier League,2015,26/09/2015,18:00:00,h,2,2,2.604069948,19,7,9,9,7,7,0,0,D,0.6699,1,168,Slaven Bilic,Croatia,West Ham,09-Jun-15,06-Nov-17,881
147,79,Norwich,Premier League,2015,26/09/2015,18:00:00,a,2,2,1.386029959,16,7,3,6.730800152,17,5,0,0,D,0.145600006,1,101,Alex Neil,Scotland,Norwich,09-Jan-15,10-Mar-17,791
148,80,Chelsea,Premier League,2015,26/09/2015,20:30:00,a,2,2,1.305930018,16,4,8,4.199999809,15,6,2,0,D,0.523100019,0,27,Jose Mourinho,Portugal,Chelsea,03-Jun-13,17-Dec-15,927
148,86,Newcastle United,Premier League,2015,26/09/2015,20:30:00,h,2,2,0.702108979,11,5,2,11.125,12,4,1,0,D,0.185900003,1,96,Steve McClaren,England,Newcastle United,10-Jun-15,11-Mar-16,275
149,90,Watford,Premier League,2015,27/09/2015,19:00:00,h,0,1,0.685939014,15,2,9,9.625,17,6,4,0,L,0.056899998,0,153,Quique Sanchez Flores,Spain,Watford,05-Jun-15,15-May-16,345
149,78,Crystal Palace,Premier League,2015,27/09/2015,19:00:00,a,1,0,2.335659981,16,3,2,8.77270031,22,4,4,0,W,0.799600005,0,37,Alan Pardew,England,Crystal Palace,02-Jan-15,22-Dec-16,720
150,72,Everton,Premier League,2015,28/09/2015,23:00:00,a,3,2,2.301589966,12,4,5,9.600000381,8,4,3,0,W,0.640500009,0,48,Roberto Martinez,Spain,Everton,05-Jun-13,12-May-16,1072
150,76,West Bromwich Albion,Premier League,2015,28/09/2015,23:00:00,h,2,3,1.275110006,9,4,6,11,9,6,0,0,L,0.143800005,1,166,Tony Pulis,Wales,West Bromwich Albion,01-Jan-15,20-Nov-17,1054
151,76,West Bromwich Albion,Premier League,2015,03/10/2015,15:45:00,a,0,2,0.255528003,7,2,1,10.5237999,13,3,3,0,L,0.0198,0,166,Tony Pulis,Wales,West Bromwich Albion,01-Jan-15,20-Nov-17,1054
151,78,Crystal Palace,Premier League,2015,03/10/2015,15:45:00,h,2,0,1.990829945,21,8,3,4.199999809,14,8,3,0,W,0.873899996,0,37,Alan Pardew,England,Crystal Palace,02-Jan-15,22-Dec-16,720
152,85,Stoke,Premier League,2015,03/10/2015,18:00:00,a,1,0,1.034989953,12,5,3,8.322600365,12,5,0,0,W,0.3847,0,118,Mark Hughes,Wales,Stoke,30-May-13,06-Jan-18,1682
152,71,Aston Villa,Premier League,2015,03/10/2015,18:00:00,h,0,1,0.839028001,13,2,7,7.633299828,12,9,1,0,L,0.275400013,0,11,Tim Sherwood,England,Aston Villa,14-Feb-15,25-Oct-15,253
153,73,Bournemouth,Premier League,2015,03/10/2015,18:00:00,h,1,1,1.502679944,12,6,1,11.94439983,8,5,1,0,D,0.534399986,1,13,Eddie Howe,England,Bournemouth,12-Oct-12,01-Aug-20,2850
153,90,Watford,Premier League,2015,03/10/2015,18:00:00,a,1,1,0.913290977,11,2,3,9.884599686,13,3,1,0,D,0.171200007,1,153,Quique Sanchez Flores,Spain,Watford,05-Jun-15,15-May-16,345
154,88,Manchester City,Premier League,2015,03/10/2015,18:00:00,h,6,1,3.334599972,23,11,14,5.484799862,13,6,3,0,W,0.875199974,1,80,Manuel Pellegrini,Chile,Manchester City,14-Jun-13,30-Jun-16,1112
154,86,Newcastle United,Premier League,2015,03/10/2015,18:00:00,a,1,6,0.980279028,6,4,3,22.5454998,8,3,1,0,L,0.037999999,1,96,Steve McClaren,England,Newcastle United,10-Jun-15,11-Mar-16,275
155,75,Leicester,Premier League,2015,03/10/2015,18:00:00,a,2,1,3.002820015,16,5,5,10.2173996,4,8,1,0,W,0.801800013,1,70,Claudio Ranieri,Italy,Leicester,13-Jul-15,23-Feb-17,591
155,79,Norwich,Premier League,2015,03/10/2015,18:00:00,h,1,2,1.180739999,17,2,5,11.55560017,4,16,0,0,L,0.0678,0,101,Alex Neil,Scotland,Norwich,09-Jan-15,10-Mar-17,791
156,81,West Ham,Premier League,2015,03/10/2015,18:00:00,a,2,2,1.936560035,20,6,7,9.380999565,11,8,4,0,D,0.598500013,1,168,Slaven Bilic,Croatia,West Ham,09-Jun-15,06-Nov-17,881
156,77,Sunderland,Premier League,2015,03/10/2015,18:00:00,h,2,2,1.084010005,12,3,3,13,14,1,2,1,D,0.164100006,2,122,Dick Advocaat,Netherlands,Sunderland,17-Mar-15,04-Oct-15,201
157,74,Southampton,Premier League,2015,03/10/2015,20:30:00,a,3,1,1.582460046,13,5,5,14.19999981,14,6,5,0,W,0.661300004,1,114,Ronald Koeman,Netherlands,Southampton,16-Jun-14,14-Jun-16,729
157,80,Chelsea,Premier League,2015,03/10/2015,20:30:00,h,1,3,0.52017498,10,3,5,8.72729969,14,4,2,0,L,0.102600001,1,27,Jose Mourinho,Portugal,Chelsea,03-Jun-13,17-Dec-15,927
158,87,Liverpool,Premier League,2015,04/10/2015,16:30:00,a,1,1,1.30843997,13,4,12,6.275899887,19,11,3,0,D,0.380600005,1,76,Brendan Rodgers,Northern Ireland,Liverpool,01-Jun-12,04-Oct-15,1220
158,72,Everton,Premier League,2015,04/10/2015,16:30:00,h,1,1,1.20062995,14,4,4,12.82349968,10,5,3,0,D,0.326000005,1,48,Roberto Martinez,Spain,Everton,05-Jun-13,12-May-16,1072
159,82,Tottenham,Premier League,2015,04/10/2015,19:00:00,a,2,2,1.181419969,19,11,4,7.677400112,19,6,4,0,D,0.463,1,142,Mauricio Pochettino,Argentina,Tottenham,27-May-14,19-Nov-19,2002
159,84,Swansea,Premier League,2015,04/10/2015,19:00:00,h,2,2,0.774806023,11,2,3,13.85709953,8,5,1,0,D,0.234599993,2,137,Garry Monk,England,Swansea,04-Feb-14,09-Dec-15,673
160,83,Arsenal,Premier League,2015,04/10/2015,19:00:00,h,3,0,2.169519901,12,5,12,21.5333004,8,3,1,0,W,0.674799979,3,4,Arsene Wenger,France,Arsenal,01-Oct-96,13-May-18,7894
160,89,Manchester United,Premier League,2015,04/10/2015,19:00:00,a,0,3,1.039530039,9,5,6,5.775000095,17,6,3,0,L,0.116400003,0,83,Louis van Gaal,Netherlands,Manchester United,14-Jul-14,23-May-16,679
161,87,Liverpool,Premier League,2015,17/10/2015,15:45:00,a,0,0,0.715892017,12,3,3,8.185199738,11,6,2,0,D,0.352400005,0,75,Jurgen Klopp,Germany,Liverpool,08-Oct-15,12-Apr-22,2375
161,82,Tottenham,Premier League,2015,17/10/2015,15:45:00,h,0,0,0.586228013,13,4,4,5.60529995,15,8,1,0,D,0.247199997,0,142,Mauricio Pochettino,Argentina,Tottenham,27-May-14,19-Nov-19,2002
162,74,Southampton,Premier League,2015,17/10/2015,18:00:00,h,2,2,1.46668005,13,6,5,9.0625,16,6,2,0,D,0.130700007,2,114,Ronald Koeman,Netherlands,Southampton,16-Jun-14,14-Jun-16,729
162,75,Leicester,Premier League,2015,17/10/2015,18:00:00,a,2,2,2.78647995,27,7,8,6.625,10,7,0,0,D,0.684199989,0,70,Claudio Ranieri,Italy,Leicester,13-Jul-15,23-Feb-17,591
163,76,West Bromwich Albion,Premier League,2015,17/10/2015,18:00:00,h,1,0,2.077810049,9,2,2,9.421099663,12,1,2,0,W,0.806100011,0,166,Tony Pulis,Wales,West Bromwich Albion,01-Jan-15,20-Nov-17,1054
163,77,Sunderland,Premier League,2015,17/10/2015,18:00:00,a,0,1,0.658473015,9,2,5,9.173899651,13,5,2,0,L,0.042599998,0,123,Sam Allardyce,England,Sunderland,09-Oct-15,22-Jul-16,287
164,71,Aston Villa,Premier League,2015,17/10/2015,18:00:00,a,0,2,0.795845985,10,1,2,9.761899948,17,4,3,0,L,0.211899996,0,11,Tim Sherwood,England,Aston Villa,14-Feb-15,25-Oct-15,253
164,80,Chelsea,Premier League,2015,17/10/2015,18:00:00,h,2,0,1.22874999,9,3,6,5.409100056,22,4,1,0,W,0.467500001,1,27,Jose Mourinho,Portugal,Chelsea,03-Jun-13,17-Dec-15,927
165,81,West Ham,Premier League,2015,17/10/2015,18:00:00,a,3,1,2.763560057,24,4,15,7.173900127,11,9,3,0,W,0.787400007,1,168,Slaven Bilic,Croatia,West Ham,09-Jun-15,06-Nov-17,881
165,78,Crystal Palace,Premier League,2015,17/10/2015,18:00:00,h,1,3,1.083909988,6,1,9,12.55000019,9,1,1,1,L,0.0623,1,37,Alan Pardew,England,Crystal Palace,02-Jan-15,22-Dec-16,720
166,72,Everton,Premier League,2015,17/10/2015,18:00:00,h,0,3,0.653456986,12,3,5,10.74069977,12,5,2,0,L,0.149800003,0,48,Roberto Martinez,Spain,Everton,05-Jun-13,12-May-16,1072
166,89,Manchester United,Premier League,2015,17/10/2015,18:00:00,a,3,0,1.478530049,10,7,6,11.82610035,14,3,2,0,W,0.592700005,2,83,Louis van Gaal,Netherlands,Manchester United,14-Jul-14,23-May-16,679
167,88,Manchester City,Premier League,2015,17/10/2015,18:00:00,h,5,1,4.712739944,16,11,12,14.31579971,11,1,2,0,W,0.997900009,4,80,Manuel Pellegrini,Chile,Manchester City,14-Jun-13,30-Jun-16,1112
167,73,Bournemouth,Premier League,2015,17/10/2015,18:00:00,a,1,5,0.173024997,5,1,4,14.80949974,5,7,1,0,L,0,1,13,Eddie Howe,England,Bournemouth,12-Oct-12,01-Aug-20,2850
168,90,Watford,Premier League,2015,17/10/2015,20:30:00,h,0,3,0.254790992,8,1,7,9.384599686,11,3,2,0,L,0.0097,0,153,Quique Sanchez Flores,Spain,Watford,05-Jun-15,15-May-16,345
168,83,Arsenal,Premier League,2015,17/10/2015,20:30:00,a,3,0,2.690459967,17,6,16,6.304299831,12,9,1,0,W,0.927399993,0,4,Arsene Wenger,France,Arsenal,01-Oct-96,13-May-18,7894
169,79,Norwich,Premier League,2015,18/10/2015,19:00:00,a,2,6,1.343950033,18,6,4,7.384600163,10,7,1,0,L,0.178200006,2,101,Alex Neil,Scotland,Norwich,09-Jan-15,10-Mar-17,791
169,86,Newcastle United,Premier League,2015,18/10/2015,19:00:00,h,6,2,2.248960018,11,6,8,12.52630043,10,3,1,0,W,0.601999998,3,96,Steve McClaren,England,Newcastle United,10-Jun-15,11-Mar-16,275
170,84,Swansea,Premier League,2015,19/10/2015,23:00:00,h,0,1,0.485489011,14,2,5,16.27779961,6,1,2,0,L,0.063500002,0,137,Garry Monk,England,Swansea,04-Feb-14,09-Dec-15,673
170,85,Stoke,Premier League,2015,19/10/2015,23:00:00,a,1,0,1.648939967,9,2,6,16.5454998,14,2,2,0,W,0.736500025,1,118,Mark Hughes,Wales,Stoke,30-May-13,06-Jan-18,1682
171,71,Aston Villa,Premier League,2015,24/10/2015,18:00:00,h,1,2,1.095160007,9,3,4,10.35999966,10,4,2,0,L,0.181600004,0,11,Tim Sherwood,England,Aston Villa,14-Feb-15,25-Oct-15,253
171,84,Swansea,Premier League,2015,24/10/2015,18:00:00,a,2,1,1.743530035,10,4,4,6.730800152,8,6,3,0,W,0.551800013,0,137,Garry Monk,England,Swansea,04-Feb-14,09-Dec-15,673
172,78,Crystal Palace,Premier League,2015,24/10/2015,18:00:00,a,0,1,0.240007997,9,4,5,11.63640022,11,2,1,0,L,0.019200001,0,37,Alan Pardew,England,Crystal Palace,02-Jan-15,22-Dec-16,720
172,75,Leicester,Premier League,2015,24/10/2015,18:00:00,h,1,0,1.335019946,12,3,2,13.52630043,7,3,3,0,W,0.826099992,0,70,Claudio Ranieri,Italy,Leicester,13-Jul-15,23-Feb-17,591
173,81,West Ham,Premier League,2015,24/10/2015,18:00:00,h,2,1,0.772840023,12,5,3,9.392900467,10,7,1,0,W,0.224999994,1,168,Slaven Bilic,Croatia,West Ham,09-Jun-15,06-Nov-17,881
173,80,Chelsea,Premier League,2015,24/10/2015,18:00:00,a,1,2,1.135599971,9,4,4,7.730800152,12,4,5,1,L,0.443399996,0,27,Jose Mourinho,Portugal,Chelsea,03-Jun-13,17-Dec-15,927
174,79,Norwich,Premier League,2015,24/10/2015,18:00:00,h,0,1,1.032279968,16,3,6,7.611100197,11,13,1,0,L,0.222000003,0,101,Alex Neil,Scotland,Norwich,09-Jan-15,10-Mar-17,791
174,76,West Bromwich Albion,Premier League,2015,24/10/2015,18:00:00,a,1,0,1.454360008,7,4,3,13.58819962,6,3,2,0,W,0.487199992,0,166,Tony Pulis,Wales,West Bromwich Albion,01-Jan-15,20-Nov-17,1054
175,85,Stoke,Premier League,2015,24/10/2015,18:00:00,h,0,2,0.848432004,11,0,5,8.142900467,10,11,3,0,L,0.28459999,0,118,Mark Hughes,Wales,Stoke,30-May-13,06-Jan-18,1682
175,90,Watford,Premier League,2015,24/10/2015,18:00:00,a,2,0,1.040300012,13,3,4,13.08699989,18,5,1,0,W,0.384600013,1,153,Quique Sanchez Flores,Spain,Watford,05-Jun-15,15-May-16,345
176,83,Arsenal,Premier League,2015,24/10/2015,20:30:00,h,2,1,2.55753994,20,5,19,6.297299862,11,7,2,0,W,0.904100001,2,4,Arsene Wenger,France,Arsenal,01-Oct-96,13-May-18,7894
176,72,Everton,Premier League,2015,24/10/2015,20:30:00,a,1,2,0.373025,10,5,1,8,14,5,0,1,L,0.019400001,1,48,Roberto Martinez,Spain,Everton,05-Jun-13,12-May-16,1072
177,77,Sunderland,Premier League,2015,25/10/2015,16:00:00,h,3,0,2.379689932,9,3,5,12.35000038,12,1,0,0,W,0.656400025,1,123,Sam Allardyce,England,Sunderland,09-Oct-15,22-Jul-16,287
177,86,Newcastle United,Premier League,2015,25/10/2015,16:00:00,a,0,3,1.417440057,21,8,7,8.9375,10,10,2,1,L,0.136500001,0,96,Steve McClaren,England,Newcastle United,10-Jun-15,11-Mar-16,275
178,82,Tottenham,Premier League,2015,25/10/2015,18:05:00,a,5,1,3.433130026,14,9,5,5.513500214,15,5,1,0,W,0.961000025,3,142,Mauricio Pochettino,Argentina,Tottenham,27-May-14,19-Nov-19,2002
178,73,Bournemouth,Premier League,2015,25/10/2015,18:05:00,h,1,5,0.490581006,11,3,5,12.34780025,8,4,0,0,L,0.0068,1,13,Eddie Howe,England,Bournemouth,12-Oct-12,01-Aug-20,2850
179,88,Manchester City,Premier League,2015,25/10/2015,18:05:00,a,0,0,0.310718,6,1,6,10.83329964,13,4,2,0,D,0.187199995,0,80,Manuel Pellegrini,Chile,Manchester City,14-Jun-13,30-Jun-16,1112
179,89,Manchester United,Premier League,2015,25/10/2015,18:05:00,h,0,0,0.391754001,6,1,5,7,17,6,2,0,D,0.25940001,0,83,Louis van Gaal,Netherlands,Manchester United,14-Jul-14,23-May-16,679
180,74,Southampton,Premier League,2015,25/10/2015,20:15:00,a,1,1,1.563830018,8,3,9,9.027000427,11,7,0,1,D,0.667900026,0,114,Ronald Koeman,Netherlands,Southampton,16-Jun-14,14-Jun-16,729
180,87,Liverpool,Premier League,2015,25/10/2015,20:15:00,h,1,1,0.682823002,15,2,11,10.88239956,8,10,1,0,D,0.0977,0,75,Jurgen Klopp,Germany,Liverpool,08-Oct-15,12-Apr-22,2375
181,87,Liverpool,Premier League,2015,31/10/2015,16:45:00,a,3,1,0.839341998,16,7,12,6.054100037,21,7,4,0,W,0.33860001,1,75,Jurgen Klopp,Germany,Liverpool,08-Oct-15,12-Apr-22,2375
181,80,Chelsea,Premier League,2015,31/10/2015,16:45:00,h,1,3,0.735762,8,2,2,8.421099663,9,1,1,0,L,0.292600006,1,27,Jose Mourinho,Portugal,Chelsea,03-Jun-13,17-Dec-15,927
182,89,Manchester United,Premier League,2015,31/10/2015,19:00:00,a,0,0,0.394403994,5,1,8,7.428599834,15,3,3,0,D,0.1435,0,83,Louis van Gaal,Netherlands,Manchester United,14-Jul-14,23-May-16,679
182,78,Crystal Palace,Premier League,2015,31/10/2015,19:00:00,h,0,0,0.939118028,10,5,5,9.576899529,12,7,3,0,D,0.508099973,0,37,Alan Pardew,England,Crystal Palace,02-Jan-15,22-Dec-16,720
183,79,Norwich,Premier League,2015,31/10/2015,19:00:00,a,1,2,1.174970031,5,3,5,28,13,4,2,1,L,0.040100001,0,101,Alex Neil,Scotland,Norwich,09-Jan-15,10-Mar-17,791
183,88,Manchester City,Premier League,2015,31/10/2015,19:00:00,h,2,1,2.835570097,21,5,12,10,4,12,2,0,W,0.817300022,0,80,Manuel Pellegrini,Chile,Manchester City,14-Jun-13,30-Jun-16,1112
184,86,Newcastle United,Premier League,2015,31/10/2015,19:00:00,h,0,0,1.260750055,15,6,4,15.25,6,11,1,0,D,0.310499996,0,96,Steve McClaren,England,Newcastle United,10-Jun-15,11-Mar-16,275
184,85,Stoke,Premier League,2015,31/10/2015,19:00:00,a,0,0,1.380169988,9,2,2,9.72729969,16,4,3,0,D,0.398699999,0,118,Mark Hughes,Wales,Stoke,30-May-13,06-Jan-18,1682
185,84,Swansea,Premier League,2015,31/10/2015,19:00:00,h,0,3,0.264441013,7,3,4,10.7826004,12,4,2,0,L,0.019300001,0,137,Garry Monk,England,Swansea,04-Feb-14,09-Dec-15,673
185,83,Arsenal,Premier League,2015,31/10/2015,19:00:00,a,3,0,2.176569939,14,5,5,16.90480042,7,4,0,0,W,0.871200025,0,4,Arsene Wenger,France,Arsenal,01-Oct-96,13-May-18,7894
186,90,Watford,Premier League,2015,31/10/2015,19:00:00,h,2,0,1.615440011,20,5,7,10.15999985,16,7,3,0,W,0.635699987,1,153,Quique Sanchez Flores,Spain,Watford,05-Jun-15,15-May-16,345
186,81,West Ham,Premier League,2015,31/10/2015,19:00:00,a,0,2,0.605624974,8,3,2,9.949999809,12,2,0,1,L,0.120800003,0,168,Slaven Bilic,Croatia,West Ham,09-Jun-15,06-Nov-17,881
187,76,West Bromwich Albion,Premier League,2015,31/10/2015,19:00:00,h,2,3,1.504469991,14,6,9,30,3,6,0,0,L,0.194999993,1,166,Tony Pulis,Wales,West Bromwich Albion,01-Jan-15,20-Nov-17,1054
187,75,Leicester,Premier League,2015,31/10/2015,19:00:00,a,3,2,2.225450039,13,5,4,7,11,4,2,0,W,0.559800029,0,70,Claudio Ranieri,Italy,Leicester,13-Jul-15,23-Feb-17,591
188,77,Sunderland,Premier League,2015,01/11/2015,17:30:00,a,2,6,1.218340039,17,9,8,15,5,1,2,0,L,0.144199997,1,123,Sam Allardyce,England,Sunderland,09-Oct-15,22-Jul-16,287
188,72,Everton,Premier League,2015,01/11/2015,17:30:00,h,6,2,2.348520041,15,8,11,15.36359978,6,6,3,0,W,0.665199995,2,48,Roberto Martinez,Spain,Everton,05-Jun-13,12-May-16,1072
189,74,Southampton,Premier League,2015,01/11/2015,20:00:00,h,2,0,1.159659982,11,2,9,15.77779961,5,4,0,1,W,0.491400003,2,114,Ronald Koeman,Netherlands,Southampton,16-Jun-14,14-Jun-16,729
189,73,Bournemouth,Premier League,2015,01/11/2015,20:00:00,a,0,2,0.712131977,16,2,9,12.5,5,6,2,0,L,0.193900004,0,13,Eddie Howe,England,Bournemouth,12-Oct-12,01-Aug-20,2850
190,71,Aston Villa,Premier League,2015,03/11/2015,00:00:00,a,1,3,0.325711012,13,2,1,14.33329964,15,3,3,0,L,0.1017,0,6,Remi Garde,France,Aston Villa,02-Nov-15,29-Mar-16,148
190,82,Tottenham,Premier League,2015,03/11/2015,00:00:00,h,3,1,1.143740058,17,6,7,5.961500168,6,4,0,0,W,0.593800008,2,142,Mauricio Pochettino,Argentina,Tottenham,27-May-14,19-Nov-19,2002
191,86,Newcastle United,Premier League,2015,07/11/2015,16:45:00,a,1,0,0.504409015,2,1,0,14.86359978,11,0,2,0,W,0.183699995,1,96,Steve McClaren,England,Newcastle United,10-Jun-15,11-Mar-16,275
191,73,Bournemouth,Premier League,2015,07/11/2015,16:45:00,h,0,1,1.004269958,20,5,7,4.656300068,9,16,2,0,L,0.462300003,0,13,Eddie Howe,England,Bournemouth,12-Oct-12,01-Aug-20,2850
192,75,Leicester,Premier League,2015,07/11/2015,19:00:00,h,2,1,1.56388998,12,6,0,10.55169964,10,4,0,0,W,0.49970001,0,70,Claudio Ranieri,Italy,Leicester,13-Jul-15,23-Feb-17,591
192,90,Watford,Premier League,2015,07/11/2015,19:00:00,a,1,2,1.005310059,8,4,3,9.764699936,10,2,1,0,L,0.162400007,0,153,Quique Sanchez Flores,Spain,Watford,05-Jun-15,15-May-16,345
193,76,West Bromwich Albion,Premier League,2015,07/11/2015,19:00:00,a,0,2,0.594030976,4,0,1,12.52169991,10,1,3,1,L,0.109999999,0,166,Tony Pulis,Wales,West Bromwich Albion,01-Jan-15,20-Nov-17,1054
193,89,Manchester United,Premier League,2015,07/11/2015,19:00:00,h,2,0,1.277899981,13,3,11,7.523799896,11,5,1,0,W,0.565199971,0,83,Louis van Gaal,Netherlands,Manchester United,14-Jul-14,23-May-16,679
194,79,Norwich,Premier League,2015,07/11/2015,19:00:00,h,1,0,1.195170045,9,5,4,23.05260086,12,5,1,0,W,0.614400029,0,101,Alex Neil,Scotland,Norwich,09-Jan-15,10-Mar-17,791
194,84,Swansea,Premier League,2015,07/11/2015,19:00:00,a,0,1,0.402283996,8,0,5,10.9375,7,2,0,0,L,0.1008,0,137,Garry Monk,England,Swansea,04-Feb-14,09-Dec-15,673
195,72,Everton,Premier League,2015,07/11/2015,19:00:00,a,1,1,1.088140011,13,4,6,18.125,12,5,2,0,D,0.4991,1,48,Roberto Martinez,Spain,Everton,05-Jun-13,12-May-16,1072
195,81,West Ham,Premier League,2015,07/11/2015,19:00:00,h,1,1,0.589567006,16,5,2,13.5,11,3,1,0,D,0.174500003,1,168,Slaven Bilic,Croatia,West Ham,09-Jun-15,06-Nov-17,881
196,74,Southampton,Premier League,2015,07/11/2015,19:00:00,a,1,0,1.795779943,14,5,6,7.31580019,7,11,3,0,W,0.817300022,0,114,Ronald Koeman,Netherlands,Southampton,16-Jun-14,14-Jun-16,729
196,77,Sunderland,Premier League,2015,07/11/2015,19:00:00,h,0,1,0.299104005,9,3,3,19.57139969,3,10,1,0,L,0.034299999,0,123,Sam Allardyce,England,Sunderland,09-Oct-15,22-Jul-16,287
197,80,Chelsea,Premier League,2015,07/11/2015,21:30:00,a,0,1,1.026419997,19,4,13,5.800000191,10,9,1,0,L,0.388599992,0,27,Jose Mourinho,Portugal,Chelsea,03-Jun-13,17-Dec-15,927
197,85,Stoke,Premier League,2015,07/11/2015,21:30:00,h,1,0,0.825417995,8,2,5,14.375,13,1,3,0,W,0.279100001,0,118,Mark Hughes,Wales,Stoke,30-May-13,06-Jan-18,1682
198,88,Manchester City,Premier League,2015,08/11/2015,17:30:00,a,0,0,1.532809973,13,3,12,6.851900101,7,8,1,0,D,0.806500018,0,80,Manuel Pellegrini,Chile,Manchester City,14-Jun-13,30-Jun-16,1112
198,71,Aston Villa,Premier League,2015,08/11/2015,17:30:00,h,0,0,0.182741001,3,0,1,33,7,3,1,0,D,0.0255,0,6,Remi Garde,France,Aston Villa,02-Nov-15,29-Mar-16,148
199,82,Tottenham,Premier League,2015,08/11/2015,20:00:00,a,1,1,0.905849993,14,4,5,9.695699692,17,6,1,0,D,0.125,1,142,Mauricio Pochettino,Argentina,Tottenham,27-May-14,19-Nov-19,2002
199,83,Arsenal,Premier League,2015,08/11/2015,20:00:00,h,1,1,2.017669916,10,4,9,6.300000191,12,7,0,0,D,0.676100016,0,4,Arsene Wenger,France,Arsenal,01-Oct-96,13-May-18,7894
200,78,Crystal Palace,Premier League,2015,08/11/2015,20:00:00,a,2,1,0.849281013,9,4,1,10.59090042,6,6,2,0,W,0.106799997,1,37,Alan Pardew,England,Crystal Palace,02-Jan-15,22-Dec-16,720
200,87,Liverpool,Premier League,2015,08/11/2015,20:00:00,h,1,2,2.156729937,22,4,20,5.782599926,7,14,1,0,L,0.701499999,1,75,Jurgen Klopp,Germany,Liverpool,08-Oct-15,12-Apr-22,2375
201,90,Watford,Premier League,2015,21/11/2015,16:45:00,h,1,2,1.470770001,10,5,9,8.214300156,6,4,1,0,L,0.407700002,0,153,Quique Sanchez Flores,Spain,Watford,05-Jun-15,15-May-16,345
201,89,Manchester United,Premier League,2015,21/11/2015,16:45:00,a,2,1,1.302639961,13,6,8,5.302999973,12,10,2,0,W,0.294800013,1,83,Louis van Gaal,Netherlands,Manchester United,14-Jul-14,23-May-16,679
202,84,Swansea,Premier League,2015,21/11/2015,19:00:00,h,2,2,1.885259986,11,4,5,9.666700363,7,4,3,0,D,0.452800006,2,137,Garry Monk,England,Swansea,04-Feb-14,09-Dec-15,673
202,73,Bournemouth,Premier League,2015,21/11/2015,19:00:00,a,2,2,1.585090041,16,4,11,9.826100349,9,5,2,0,D,0.280499995,2,13,Eddie Howe,England,Bournemouth,12-Oct-12,01-Aug-20,2850
203,85,Stoke,Premier League,2015,21/11/2015,19:00:00,a,1,0,1.194949985,16,4,3,16.61540031,8,3,0,0,W,0.486200005,1,118,Mark Hughes,Wales,Stoke,30-May-13,06-Jan-18,1682
203,74,Southampton,Premier League,2015,21/11/2015,19:00:00,h,0,1,0.709484994,15,1,15,10.19050026,8,7,2,0,L,0.204600006,0,114,Ronald Koeman,Netherlands,Southampton,16-Jun-14,14-Jun-16,729
204,76,West Bromwich Albion,Premier League,2015,21/11/2015,19:00:00,h,2,1,0.332888007,4,1,2,13.24139977,14,3,3,0,W,0.025699999,2,166,Tony Pulis,Wales,West Bromwich Albion,01-Jan-15,20-Nov-17,1054
204,83,Arsenal,Premier League,2015,21/11/2015,19:00:00,a,1,2,2.089560032,11,3,11,5.090899944,10,5,2,0,L,0.865400016,1,4,Arsene Wenger,France,Arsenal,01-Oct-96,13-May-18,7894
